Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,similar-id-1,similar-id-2,similar-id-3,similar-id-4,similar-id-5,similar-id-6,similar-id-7,similar-id-8,similar-id-9,similar-id-10
557,416,0,No,0,,686,436,581,6,595,786,11,318,1280,92
558,399,0,No,0,,316,925,527,184,567,579,667,1331,1116,863
559,125,0,No,0,,391,487,476,425,314,306,623,410,484,8
560,119,0,No,0,,,,,,,,,,,
562,20,0,Yes,1,Same weakness,1240,20,,,,,,,,
563,415,0,No,0,,1091,1126,1106,785,1088,179,599,103,1090,1052
564,20,0,No,0,,,,,,,,,,,
565,835,0,No,0,,1282,29,33,32,30,770,186,626,125,24
566,125,0,No,0,,,,,,,,,,,
567,269,0,No,0,,1240,,,,,,,,,
568,416,0,No,0,,546,81,64,583,1075,401,82,1069,1072,1114
569,264,0,No,0,,317,787,785,540,313,627,1091,1126,1076,1106
571,189,0,No,0,,657,43,156,42,56,49,48,38,304,46
573,476,0,No,0,,,,,,,,,,,
574,415,0,No,0,,1282,1301,186,1024,27,918,1189,29,,
575,200,0,No,0,,,,,,,,,,,
576,310,0,No,0,,545,40,59,39,268,148,248,286,564,1078
578,416,0,No,0,,249,,,,,,,,,
579,20,0,No,0,,1240,,,,,,,,,
580,399,0,No,0,,1250,328,1007,,,,,,,
581,416,0,No,0,,,,,,,,,,,
582,19,0,No,0,,391,216,1296,95,183,908,623,8,910,806
583,119,0,No,0,,,,,,,,,,,
584,476,0,No,0,,,,,,,,,,,
586,125,0,No,0,,,,,,,,,,,
587,189,0,No,0,,1385,1278,1236,35,190,188,1267,1328,1246,642
588,476,0,No,0,,,,,,,,,,,
589,269,0,Yes,1,269 and 1296 are siblings,57,330,315,455,404,922,1296,653,1079,665
590,254,0,No,0,,30,29,1282,33,770,552,32,125,1310,626
591,200,0,No,0,,1299,,,,,,,,,
592,200,0,No,0,,35,,,,,,,,,
593,189,0,No,0,,1317,1274,1290,1252,497,1191,1311,1322,1221,1259
594,125,0,No,0,,433,605,,,,,,,,
596,399,0,No,0,,,,,,,,,,,
597,787,0,No,0,,,,,,,,,,,
599,20,0,No,0,,84,698,549,290,135,408,321,277,414,85
600,264,0,No,0,,1059,1357,1250,1007,1341,327,927,1330,1291,328
602,399,0,No,0,,615,245,86,590,1050,1262,1096,1044,749,582
604,399,0,No,0,,1341,327,1330,1291,1059,259,1007,1250,301,1336
605,200,0,No,0,,657,48,56,54,198,832,500,596,273,550
606,17,0,No,0,,1286,527,379,1331,562,252,1234,1289,807,1272
607,399,0,No,0,,108,638,688,71,669,148,348,128,5,587
608,399,0,No,0,,1057,598,530,583,428,690,1394,202,834,1058
610,862,0,No,0,,1282,1115,33,365,757,918,291,1193,24,32
612,119,0,No,0,,1240,,,,,,,,,
613,732,0,Yes,1,732 and 767 are siblings,1055,1121,144,143,142,909,1123,653,1119,767
614,399,0,No,0,,1123,404,665,330,315,1121,337,1055,1119,1023
616,119,0,Yes,1,805 ChildOf 119,391,410,181,805,326,1062,484,253,593,494
618,125,0,No,0,,785,436,599,795,1100,1106,1068,780,1076,317
620,20,0,No,0,,605,,,,,,,,,
624,704,0,No,0,,597,1094,1084,1085,524,1043,761,1066,1089,294
625,787,0,Yes,1,787 and 788 are siblings,487,425,391,476,306,623,314,484,410,788
626,125,0,No,0,,91,1063,1069,82,1114,583,81,1072,622,493
627,476,0,No,0,,1075,546,82,583,64,1258,81,683,295,1114
628,787,0,No,0,,391,476,487,425,314,410,8,623,306,796
629,20,0,No,0,,1065,1118,201,776,595,653,298,1076,92,318
630,264,0,No,0,,53,593,1062,90,369,494,410,52,1098,805
632,20,0,No,0,,1299,,,,,,,,,
633,400,0,No,0,,1240,20,,,,,,,,
634,416,0,No,0,,546,82,1075,64,81,401,583,1063,1258,1072
637,125,0,No,0,,,,,,,,,,,
639,476,0,No,0,,35,1246,1267,1039,662,89,1385,1278,190,1233
640,20,0,No,0,,,,,,,,,,,
641,617,0,No,0,,428,683,202,583,336,64,401,82,690,81
642,399,0,No,0,,,,,,,,,,,
644,399,0,No,0,,1301,1289,1282,601,1331,24,338,918,837,1234
645,20,0,No,0,,436,1076,36,1106,1068,1100,11,1124,147,599
646,119,0,Yes,1,190 CanPrecede 119,1267,35,1039,1385,89,1328,1246,188,1236,190
647,399,0,No,0,,,,,,,,,,,
648,862,0,No,0,,,,,,,,,,,
649,416,0,No,0,,546,583,64,1075,393,401,127,82,81,1067
652,399,0,No,0,,1235,647,312,34,1342,626,31,262,641,764
653,189,0,No,0,,1282,186,912,27,512,918,24,29,1115,1230
654,119,0,No,0,,,,,,,,,,,
655,79,0,No,0,,434,696,705,345,272,378,610,791,115,287
656,17,0,No,0,,179,1090,622,772,1091,603,1052,1025,785,1126
658,125,0,No,0,,,,,,,,,,,
659,200,0,No,0,,1300,1268,760,329,,,,,,
661,200,0,No,0,,108,688,638,564,669,349,587,482,217,348
665,399,0,No,0,,,,,,,,,,,
667,399,0,No,0,,1224,1311,1022,1302,1317,1274,1316,1290,1252,497
668,20,0,No,0,,1190,,,,,,,,,
669,399,0,No,0,,,,,,,,,,,
670,20,0,No,0,,,,,,,,,,,
671,189,0,No,0,,439,305,674,733,1187,528,495,394,607,541
672,362,0,No,0,,587,5,159,14,153,152,763,708,491,108
673,119,0,No,0,,1338,1273,22,1326,297,838,1221,1317,226,828
674,416,0,No,0,,,,,,,,,,,
675,399,0,No,0,,179,1090,622,1052,772,603,1091,454,785,313
676,264,0,No,0,,1240,,,,,,,,,
679,404,0,No,0,,250,1232,1278,1385,1283,1236,470,1260,209,502
680,399,0,No,0,,,,,,,,,,,
681,287,0,No,0,,47,122,37,561,514,241,149,96,178,568
682,310,0,No,0,,619,124,92,766,413,1092,1101,1119,581,653
683,125,0,No,0,,26,621,28,1281,354,352,1071,339,1393,637
685,20,0,No,0,,,,,,,,,,,
686,476,0,No,0,,527,316,925,184,1331,567,863,1049,1289,1286
687,611,0,No,0,,51,333,395,391,494,185,548,221,596,657
688,476,0,No,0,,1190,1389,,,,,,,,
689,200,0,No,0,,1274,1252,1311,1302,1259,1290,1317,,,
690,399,0,No,0,,35,190,1236,1278,1267,1385,1328,1246,1039,1245
691,399,0,No,0,,785,317,1106,1091,540,1052,1126,436,599,787
692,476,0,No,0,,37,628,47,407,93,194,372,568,280,654
693,125,0,No,0,,1240,20,,,,,,,,
694,476,0,No,0,,1224,1022,1316,479,1311,1302,1290,1317,1314,1220
695,119,0,No,0,,1022,1224,,,,,,,,
696,20,0,No,0,,391,1062,593,410,53,494,773,369,90,805
697,399,0,No,0,,1392,1074,1046,664,1164,605,1284,1242,1097,1094
698,119,0,No,0,,,,,,,,,,,
700,254,0,No,0,,533,534,542,466,453,240,420,175,610,334
701,416,0,No,0,,1274,1231,,,,,,,,
702,20,0,Yes,1,179 ChildOf 20,1090,1103,1052,1091,179,603,1126,1127,772,317
704,119,0,Yes,1,1339 CanPrecede 119,1268,1300,1339,116,1269,760,1222,1224,1303,1220
705,254,0,No,0,,311,97,482,83,491,384,789,117,794,157
706,416,0,No,0,,568,561,241,149,514,122,178,628,37,372
707,200,0,No,0,,,,,,,,,,,
708,264,0,No,0,,329,759,829,843,943,472,1270,662,35,1264
710,20,0,No,0,,250,1232,1278,1385,1236,1283,648,1260,1320,502
712,189,0,No,0,,1312,433,1064,1054,558,457,605,360,1276,203
713,200,0,No,0,,1240,,,,,,,,,
714,200,0,No,0,,,,,,,,,,,
717,264,0,No,0,,,,,,,,,,,
719,17,0,No,0,,638,108,148,71,688,128,587,669,491,348
721,20,0,No,0,,,,,,,,,,,
722,189,0,No,0,,35,1267,1039,,,,,,,
723,264,0,No,0,,14,109,117,129,431,83,491,151,289,482
724,119,0,No,0,,468,608,12,132,218,423,331,247,292,769
725,835,0,No,0,,1240,,,,,,,,,
726,20,0,No,0,,404,315,1296,665,1123,337,330,498,1055,580
728,362,0,No,0,,176,554,323,140,755,239,570,449,571,342
729,20,0,No,0,,508,173,509,439,182,468,676,269,608,309
731,269,0,No,0,,244,1321,1295,539,34,920,31,,,
732,532,0,No,0,,1240,,,,,,,,,
733,20,0,No,0,,128,349,680,655,108,553,564,507,148,286
735,284,0,No,0,,35,,,,,,,,,
736,190,0,No,0,,692,781,1044,761,1084,524,1043,86,615,294
738,399,0,No,0,,1240,,,,,,,,,
739,20,0,No,0,,,,,,,,,,,
740,20,0,No,0,,,,,,,,,,,
742,20,0,Yes,2,"1286 ChildOf 20, 1289 ChildOf 20",1331,1286,527,1234,1289,837,1301,65,562,666
743,772,0,No,0,,,,,,,,,,,
745,362,0,No,0,,1240,,,,,,,,,
746,20,0,No,0,,596,832,56,1390,657,555,54,48,548,168
747,416,0,No,0,,,,,,,,,,,
748,399,0,No,0,,626,1310,612,312,707,492,1177,262,206,30
749,190,0,No,0,,1240,20,,,,,,,,
750,399,0,No,0,,128,553,108,148,655,680,564,349,40,507
751,284,0,No,0,,1281,621,26,28,825,1064,1070,693,446,637
753,399,0,No,0,,1097,1094,1085,1120,1042,1089,412,765,367,597
754,119,0,No,0,,1054,1064,1073,433,1312,558,111,1276,1071,360
755,254,0,No,0,,546,91,1114,1063,583,1075,64,81,682,9
756,119,0,No,0,,,,,,,,,,,
757,611,0,No,0,,829,,,,,,,,,
759,704,0,No,0,,,,,,,,,,,
760,254,0,No,0,,527,184,925,1298,863,316,1331,1289,1272,242
761,416,0,No,0,,,,,,,,,,,
763,264,0,No,0,,688,108,669,638,217,587,148,348,71,473
764,20,0,No,0,,657,48,56,54,783,797,500,273,198,550
765,400,0,No,0,,1240,20,,,,,,,,
766,264,0,No,0,,90,593,1062,494,53,410,52,221,369,1098
767,119,0,No,0,,,,,,,,,,,
771,20,0,No,0,,148,564,685,286,545,39,349,680,128,40
772,119,0,No,0,,1240,,,,,,,,,
773,416,0,No,0,,122,96,234,421,83,121,37,47,109,14
774,20,0,No,0,,1259,1311,1274,1252,1290,1317,1302,,,
775,362,0,No,0,,1317,1322,1274,830,1311,1191,74,1290,1221,497
776,399,0,No,0,,590,1117,913,615,25,1041,923,1086,243,432
777,436,0,No,0,,316,184,527,567,917,925,1116,667,799,106
779,200,0,No,0,,,,,,,,,,,
780,20,0,No,0,,,,,,,,,,,
781,362,0,No,0,,1244,22,1273,,,,,,,
783,787,0,No,0,,,,,,,,,,,
784,20,0,No,0,,1330,1292,611,1341,1336,1326,,,,
785,416,0,No,0,,50,185,548,835,56,48,54,657,596,832
787,399,0,No,0,,1312,1064,360,433,111,1054,605,1284,203,558
788,20,0,Yes,1,20 CanPrecede 22,1326,1223,1389,319,650,828,942,639,22,
789,416,0,No,0,,1104,616,134,1319,119,567,671,246,1047,138
790,284,0,No,0,,,,,,,,,,,
791,20,0,No,0,,113,1251,,,,,,,,
792,362,0,No,0,,1193,1282,33,1115,32,1310,1189,27,918,24
793,20,0,Yes,1,20 and 138 are siblings,1104,1047,1393,616,1315,110,246,138,134,671
794,20,0,No,0,,258,225,443,516,755,176,570,,,
795,264,0,No,0,,1268,116,1269,88,760,1224,1303,1300,1222,1339
796,416,0,No,0,,108,688,638,587,217,71,348,482,564,655
797,399,0,No,0,,,,,,,,,,,
799,772,0,No,0,,1385,35,1236,250,1278,642,190,1283,188,1232
803,20,0,No,0,,93,663,42,49,38,55,46,44,45,797
804,20,0,No,0,,246,616,134,1104,,,,,,
805,399,0,No,0,,1244,1326,,,,,,,,
806,20,0,No,0,,,,,,,,,,,
808,476,0,Yes,2,"476 and 1076 are siblings, 476 and 1068 are siblings",1106,1076,436,785,1068,1100,599,1124,795,11
809,20,0,No,0,,378,833,193,166,287,131,344,584,1111,672
810,399,0,No,0,,391,487,476,8,306,425,410,623,796,788
811,119,0,No,0,,,,,,,,,,,
812,119,0,No,0,,692,1262,86,1044,368,66,615,243,299,245
813,20,0,No,0,,226,1221,,,,,,,,
814,388,0,No,0,,780,436,1076,1068,1100,11,204,1271,595,1106
815,20,0,No,0,,1330,1341,1336,259,1292,,,,,
816,20,0,No,0,,,,,,,,,,,
817,119,0,No,0,,,,,,,,,,,
818,732,0,Yes,1,277 ChildOf 732,84,290,698,549,135,408,277,459,321,85
819,119,0,No,0,,1240,,,,,,,,,
820,362,0,Yes,1,61 Requires 362,1319,1315,1104,61,616,567,1275,138,917,1047
821,399,0,No,0,,,,,,,,,,,
822,20,0,No,0,,,,,,,,,,,
824,20,0,No,0,,1240,,,,,,,,,
826,20,0,No,0,,43,56,93,48,54,156,42,46,44,681
827,119,0,No,0,,588,167,174,522,710,293,523,691,302,132
829,476,0,No,0,,148,564,286,685,545,40,303,59,655,128
830,400,0,Yes,2,"400 and 487 are siblings, 410 CanPrecede 400",391,476,487,425,410,8,306,796,484,623
831,20,0,Yes,1,20 and 116 are siblings,1224,1316,1022,479,1231,1220,116,1268,1314,200
832,254,0,No,0,,51,793,494,50,333,832,52,585,56,185
833,254,0,No,0,,64,583,82,127,428,401,1075,81,683,481
834,494,0,No,0,,,,,,,,,,,
836,310,0,No,0,,1061,511,1058,1057,1394,551,467,834,598,690
837,200,0,No,0,,34,,,,,,,,,
840,20,0,No,0,,1055,1121,144,143,142,767,260,653,330,1123
841,119,0,Yes,1,788 ChildOf 119,391,623,314,8,788,477,430,694,476,487
842,362,0,No,0,,1282,574,1289,782,594,1301,1391,1024,1266,1331
844,416,0,No,0,,,,,,,,,,,
846,189,0,No,0,,829,1233,1264,759,329,843,662,1222,943,1270
847,134,0,No,0,,1127,1052,1090,603,1095,622,454,1072,1126,1067
848,264,0,No,0,,612,626,1235,29,312,1282,492,262,34,764
849,125,0,Yes,1,825 CanPrecede 125,621,1281,26,825,1071,1393,636,446,339,1312
850,119,0,No,0,,,,,,,,,,,
851,20,0,No,0,,1351,1256,1299,1323,,,,,,
852,362,0,No,0,,1069,82,91,1072,1045,1091,1063,1052,471,81
853,119,0,Yes,1,193 CanPrecede 119,434,696,705,345,791,378,115,193,560,272
854,264,0,No,0,,528,607,541,233,118,439,222,278,687,39
855,732,0,Yes,1,278 ChildOf 732,528,607,541,233,222,118,278,687,614,706
856,311,0,No,0,,613,614,281,510,104,39,40,447,366,538
857,362,0,No,0,,1240,,,,,,,,,
858,264,0,No,0,,1066,1084,1094,1120,1089,1085,1042,1164,412,524
859,399,0,No,0,,,,,,,,,,,
860,20,0,No,0,,1224,1314,,,,,,,,
861,772,0,No,0,,391,326,180,484,487,476,425,8,1110,410
862,59,0,No,0,,,,,,,,,,,
863,119,0,No,0,,,,,,,,,,,
864,284,0,No,0,,690,375,583,127,1057,202,598,683,1107,483
867,284,0,No,0,,1126,785,179,1091,1090,103,486,,,
868,264,0,No,0,,,,,,,,,,,
869,189,0,No,0,,545,40,39,59,148,1078,564,447,268,613
870,189,0,No,0,,35,1385,1278,190,1267,250,1236,1328,1232,1246
871,400,0,No,0,,761,762,86,1043,1262,692,615,66,368,1044
872,476,0,Yes,1,476 and 1041 are siblings,590,615,749,245,1041,72,86,435,1262,205
873,264,0,No,0,,626,30,707,492,312,921,125,1115,1173,1310
874,119,0,No,0,,1240,,,,,,,,,
875,119,0,No,0,,,,,,,,,,,
876,119,0,No,0,,527,1331,,,,,,,,
877,20,0,No,0,,,,,,,,,,,
878,254,0,No,0,,498,651,460,842,653,1118,940,163,161,1333
880,119,0,No,0,,,,,,,,,,,
881,416,0,No,0,,,,,,,,,,,
882,416,0,No,0,,24,1301,1391,1115,1282,186,912,1289,27,32
884,399,0,No,0,,1240,,,,,,,,,
885,269,0,No,0,,128,553,148,655,108,564,40,349,680,39
886,134,0,No,0,,1326,319,,,,,,,,
887,119,0,No,0,,374,98,86,66,1043,762,1262,692,939,368
888,20,0,No,0,,1256,,,,,,,,,
889,415,0,No,0,,,,,,,,,,,
890,119,0,No,0,,404,665,1123,1296,315,160,580,162,164,330
891,119,0,No,0,,,,,,,,,,,
892,189,0,No,0,,,,,,,,,,,
893,269,0,No,0,,122,96,421,234,83,121,109,14,117,157
894,416,0,No,0,,545,59,148,1078,40,564,268,613,248,39
895,399,0,No,0,,1262,245,615,86,72,1041,749,464,1044,586
896,119,0,No,0,,595,581,,,,,,,,
897,200,0,No,0,,,,,,,,,,,
898,362,0,Yes,1,1223 ChildOf 362,1326,1223,1389,828,319,650,1273,78,1297,22
900,311,0,Yes,1,311 and 1248 are siblings,1248,34,31,263,244,,,,,
902,416,0,No,0,,297,1338,1273,22,79,1221,830,1326,831,838
905,399,0,No,0,,,,,,,,,,,
906,772,0,No,0,,,,,,,,,,,
908,787,0,No,0,,761,,,,,,,,,
909,264,0,No,0,,1043,374,98,66,86,245,1044,615,692,761
912,119,0,No,0,,5,587,152,153,491,14,159,763,108,789
913,284,0,No,0,,,,,,,,,,,
915,264,0,No,0,,498,92,653,161,163,330,581,165,460,940
916,362,0,No,0,,32,30,1282,33,29,1310,76,1115,552,186
917,399,0,No,0,,1240,,,,,,,,,
918,119,0,No,0,,31,641,612,262,1235,1342,34,312,244,764
920,119,0,No,0,,,,,,,,,,,
921,119,0,Yes,1,125 ChildOf 119,626,707,125,312,612,492,1173,29,206,30
922,20,0,Yes,1,20 and 116 are siblings,116,1339,1268,,,,,,,
923,59,0,No,0,,1055,1121,1123,144,143,330,142,909,767,315
925,399,0,No,0,,760,1303,843,1239,1222,829,88,823,,
926,119,0,No,0,,545,59,40,39,1078,148,268,248,447,564
927,20,0,No,0,,,,,,,,,,,
928,772,0,No,0,,575,562,1234,1331,252,1272,1286,379,807,65
929,119,0,No,0,,605,433,1284,1074,664,1312,1064,7,1242,1089
930,399,0,No,0,,1299,1256,,,,,,,,
931,119,0,No,0,,,,,,,,,,,
932,20,0,No,0,,1240,,,,,,,,,
933,264,0,No,0,,1320,,,,,,,,,
934,20,0,No,0,,,,,,,,,,,
935,119,0,No,0,,1326,1223,,,,,,,,
936,190,0,No,0,,20,1240,,,,,,,,
937,311,0,No,0,,,,,,,,,,,
941,400,0,No,0,,1351,1299,1323,,,,,,,
942,415,0,No,0,,,,,,,,,,,
944,189,0,No,0,,,,,,,,,,,
945,416,0,No,0,,,,,,,,,,,
946,190,0,No,0,,,,,,,,,,,
949,119,0,Yes,1,20 CanPrecede 119,1299,20,,,,,,,,
951,362,0,No,0,,,,,,,,,,,
952,362,0,No,0,,1261,,,,,,,,,
953,399,0,No,0,,329,759,829,1233,843,472,943,207,760,1264
954,189,0,No,0,,1116,184,316,1049,567,925,527,799,667,917
955,119,0,No,0,,439,674,1187,305,733,495,528,394,613,706
957,787,0,No,0,,,,,,,,,,,
958,264,0,No,0,,,,,,,,,,,
960,399,0,No,0,,1240,,,,,,,,,
961,20,0,No,0,,1336,611,1326,1223,1292,319,1389,1330,,
962,20,0,No,0,,459,424,419,282,266,85,175,549,698,84
963,119,0,No,0,,31,,,,,,,,,
964,20,0,No,0,,1022,1224,1231,,,,,,,
965,416,0,No,0,,1250,798,,,,,,,,
966,264,0,No,0,,1240,,,,,,,,,
967,119,0,No,0,,,,,,,,,,,
968,732,0,Yes,1,732 and 1331 are siblings,1331,,,,,,,,,
969,119,0,No,0,,93,42,49,44,38,46,55,797,45,1053
970,404,0,No,0,,1338,,,,,,,,,
972,20,0,No,0,,391,326,1110,180,484,593,487,476,425,314
973,119,0,No,0,,,,,,,,,,,
974,416,0,No,0,,1084,597,1085,1089,765,761,1066,367,1120,1043
975,125,0,No,0,,1224,,,,,,,,,
976,264,0,No,0,,,,,,,,,,,
977,200,0,No,0,,,,,,,,,,,
978,416,0,No,0,,391,425,476,306,314,487,8,477,623,796
980,200,0,No,0,,1240,,,,,,,,,
981,189,0,No,0,,,,,,,,,,,
982,20,0,Yes,1,20 CanPrecede 22,1223,1273,22,78,1326,1338,828,,,
983,119,0,No,0,,,,,,,,,,,
985,264,0,No,0,,244,31,1243,1342,34,1248,312,577,641,1295
986,119,0,No,0,,1097,1094,1085,1325,1392,605,1120,77,433,765
987,119,0,Yes,1,190 CanPrecede 119,1278,1385,1283,190,1236,642,35,,,
988,20,0,No,0,,468,608,132,12,218,423,232,247,292,331
990,20,0,No,0,,140,448,449,239,176,323,554,342,440,346
993,399,0,No,0,,1104,138,363,616,1393,1176,28,1099,134,1275
994,20,0,No,0,,35,1039,1246,1267,1328,1077,89,1385,188,1278
995,415,0,No,0,,,,,,,,,,,
996,125,0,No,0,,1064,1054,415,1312,396,1071,1073,558,433,1276
997,20,0,No,0,,546,82,1258,401,1075,583,64,81,9,682
999,20,0,No,0,,,,,,,,,,,
1000,191,0,No,0,,,,,,,,,,,
1001,20,0,No,0,,415,616,28,26,352,621,1281,636,111,134
1002,264,0,No,0,,35,1267,1385,1328,1278,,,,,
1003,119,0,No,0,,,,,,,,,,,
1004,264,0,No,0,,613,281,614,366,104,233,1078,40,538,528
1005,416,0,No,0,,1058,1061,511,551,219,572,1394,467,1057,598
1006,416,0,No,0,,,,,,,,,,,
1007,119,0,Yes,1,195 CanPrecede 119,33,1282,32,30,552,29,1229,1193,195,1310
1008,416,0,Yes,1,1265 CanPrecede 416,34,244,1295,31,263,1248,577,1342,1265,1321
1009,284,0,No,0,,619,92,413,766,581,124,436,595,6,758
1010,285,0,No,0,,,,,,,,,,,
1011,125,0,No,0,,14,83,109,117,129,151,431,491,121,422
1013,20,0,No,0,,761,692,762,245,86,524,1043,98,374,66
1014,20,0,Yes,1,20 ChildOf 707,626,33,30,612,312,32,492,29,1282,707
1016,200,0,No,0,,,,,,,,,,,
1017,200,0,No,0,,1078,40,39,447,373,341,229,1324,613,545
1018,787,0,No,0,,25,590,435,1096,913,615,1056,1058,1086,1060
1019,20,0,No,0,,87,698,592,84,210,549,1174,408,135,277
1020,264,0,No,0,,319,1223,1389,1326,1297,942,1292,828,,
1021,59,0,No,0,,531,42,46,49,44,55,191,93,45,47
1022,59,0,No,0,,1330,1336,1292,611,1341,,,,,
1024,189,0,No,0,,,,,,,,,,,
1025,59,0,No,0,,1240,,,,,,,,,
1028,119,0,No,0,,,,,,,,,,,
1029,415,0,No,0,,,,,,,,,,,
1030,125,0,No,0,,,,,,,,,,,
1031,20,0,No,0,,,,,,,,,,,
1033,119,0,Yes,1,119 ChildOf 118,528,233,607,687,541,118,439,39,614,278
1035,125,0,No,0,,,,,,,,,,,
1036,200,0,No,0,,,,,,,,,,,
1037,125,0,No,0,,1282,27,512,186,1230,1115,30,24,32,291
1038,399,0,No,0,,,,,,,,,,,
1039,119,0,No,0,,1320,1209,1295,502,1321,1248,520,31,920,539
1040,20,0,No,0,,1267,35,1039,1246,1328,190,89,1278,662,1236
1041,416,0,No,0,,1240,,,,,,,,,
1043,732,0,Yes,2,"732 and 583 are siblings, 732 and 375 are siblings",1058,1113,690,64,483,1107,583,375,683,598
1044,399,0,No,0,,,,,,,,,,,
1049,119,0,Yes,1,1260 CanPrecede 119,250,1232,1283,1278,1385,1260,470,642,1236,
1050,399,0,No,0,,225,443,516,570,755,571,176,258,323,554
1052,189,0,No,0,,329,,,,,,,,,
1053,399,0,No,0,,1240,,,,,,,,,
1054,369,0,No,0,,,,,,,,,,,
1055,254,0,No,0,,,,,,,,,,,
1056,264,0,No,0,,439,674,305,1187,528,495,733,279,394,607
1057,399,0,No,0,,176,323,554,140,448,755,239,449,342,570
1058,362,0,Yes,1,1223 ChildOf 362,1326,22,1223,1338,828,838,1273,639,,
1059,404,0,No,0,,1268,760,88,1300,1269,1220,116,1339,1222,1303
1060,264,0,No,0,,1331,1286,501,1289,666,65,1272,837,1301,1234
1061,20,0,No,0,,587,5,152,153,482,491,108,708,14,159
1062,399,0,No,0,,436,1076,1124,318,686,6,595,1280,92,566
1063,20,0,No,0,,,,,,,,,,,
1064,20,0,No,0,,1385,1278,1267,1204,1236,35,642,1245,190,1283
1065,362,0,No,0,,,,,,,,,,,
1066,189,0,No,0,,760,1268,116,1269,88,1339,829,1300,1222,1303
1067,119,0,Yes,1,119 ChildOf 118,528,607,541,118,278,439,687,233,39,613
1068,399,0,No,0,,1193,,,,,,,,,
1069,269,0,No,0,,698,84,549,290,135,321,277,408,288,459
1070,119,0,No,0,,1058,257,,,,,,,,
1072,362,0,No,0,,1391,1282,1301,1289,1285,32,33,918,782,1115
1073,119,0,No,0,,1089,1085,765,1094,597,1066,1084,1074,1287,1046
1075,400,0,No,0,,1224,,,,,,,,,
1076,399,0,No,0,,592,1174,456,238,496,177,87,475,84,340
1077,399,0,No,0,,1330,1341,,,,,,,,
1078,119,0,No,0,,1250,1007,328,,,,,,,
1080,285,0,No,0,,1250,,,,,,,,,
1081,20,0,No,0,,122,96,157,234,421,83,14,568,109,230
1082,732,0,Yes,2,"732 and 377 are siblings, 276 ChildOf 732",340,347,75,283,756,1241,592,346,377,276
1083,311,0,No,0,,66,1043,86,374,245,615,692,1262,762,586
1084,362,0,No,0,,1224,1022,1311,1316,479,1220,1302,1339,116,591
1085,190,0,No,0,,108,638,688,71,669,587,148,5,655,564
1086,264,0,No,0,,66,1043,86,1044,98,374,368,1096,761,1262
1087,20,0,No,0,,427,,,,,,,,,
1088,20,0,No,0,,494,221,1098,52,585,593,391,185,410,657
1089,362,0,No,0,,250,1232,1278,1385,1283,1320,1260,470,35,
1090,17,0,No,0,,,,,,,,,,,
1091,119,0,No,0,,1331,,,,,,,,,
1093,264,0,No,0,,378,287,1111,584,193,166,833,344,588,131
1094,617,0,No,0,,,,,,,,,,,
1095,20,0,No,0,,588,522,691,174,710,220,167,790,537,468
1096,119,0,Yes,1,190 CanPrecede 119,1385,35,190,1278,1236,188,1328,250,1267,1232
1098,20,0,No,0,,1331,562,242,1272,807,527,575,379,1301,252
1099,119,0,No,0,,,,,,,,,,,
1101,416,0,No,0,,,,,,,,,,,
1102,119,0,No,0,,1331,1234,807,,,,,,,
1103,119,0,No,0,,667,316,567,917,1116,527,1125,106,184,61
1104,125,0,No,0,,761,1084,1108,597,412,1094,1288,1085,762,781
1105,20,0,No,0,,1299,1323,,,,,,,,
1106,20,0,No,0,,1326,1389,1223,319,1297,,,,,
1108,190,0,No,0,,,,,,,,,,,
1110,125,0,No,0,,1122,1058,1086,615,1056,1096,551,590,257,913
1111,200,0,No,0,,598,551,1061,467,511,1057,572,1105,1394,834
1112,119,0,Yes,1,805 ChildOf 119,391,410,805,181,253,494,314,53,90,484
1113,20,0,No,0,,,,,,,,,,,
1115,119,0,No,0,,,,,,,,,,,
1116,704,0,No,0,,619,92,413,595,758,436,150,766,1101,1119
1117,20,0,No,0,,40,39,447,341,613,1078,267,229,373,614
1118,119,0,No,0,,,,,,,,,,,
1119,399,0,No,0,,,,,,,,,,,
1123,125,0,No,0,,,,,,,,,,,
1124,399,0,No,0,,1118,776,201,619,1065,298,653,124,150,595
1126,119,0,No,0,,662,207,1077,1233,35,350,,,,
1127,254,0,No,0,,391,487,425,1110,314,8,476,306,623,796
1129,20,0,No,0,,184,567,667,917,,,,,,
1131,20,0,No,0,,318,1124,6,436,595,786,215,686,112,1076
1132,362,0,No,0,,546,82,583,81,401,1075,1258,1114,91,64
1134,189,0,No,0,,1069,1045,91,1095,1052,1072,583,1090,1075,454
1135,200,0,No,0,,653,460,1119,163,161,165,1092,1055,330,1121
1136,190,0,No,0,,,,,,,,,,,
1138,20,0,No,0,,35,1267,1039,,,,,,,
1139,611,0,No,0,,,,,,,,,,,
1140,79,0,Yes,2,"87 ChildOf 79, 84 ChildOf 79",87,84,210,592,698,549,408,1174,459,277
1141,189,0,No,0,,,,,,,,,,,
1142,189,0,No,0,,,,,,,,,,,
1143,264,0,No,0,,1240,,,,,,,,,
1144,119,0,No,0,,1256,,,,,,,,,
1145,787,0,No,0,,1326,,,,,,,,,
1146,119,0,No,0,,,,,,,,,,,
1148,20,0,Yes,1,Same weakness,1240,20,,,,,,,,
1149,399,0,No,0,,410,593,805,1062,253,391,181,494,53,1098
1150,189,0,No,0,,,,,,,,,,,
